track_id,tags,genre,energy,key,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,perceptr_mean,tempo_y,mfcc1_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean
TRJODFS128F424A792,"reggae, ska",Reggae,0.967,1,0.435,103.96,4,0.5006327,0.06771525,0.0017727661,2699.445893382911,90486.41223731876,-0.00037454092,-0.0017351182,103.359375,448.11557,-24.91614,171.78992,37.357994,120.20875,0.6898269,2.2333648,-3.39016,4.3511715,1.0179071,7.656032,-1.4636934,3.541599,-3.0340946,1.4561081,-2.5464072,1.4126052,-8.3040905,2.837235,1.783952,3.6114302
TREOAHW128F42B0721,ska,Reggae,0.951,0,0.823,109.998,4,0.4389678,0.076264486,0.0018856263,2256.547545814868,137905.88128155092,-8.476477e-05,-0.00020703967,107.666015625,617.9465,-8.010533,210.45946,35.945217,163.29388,4.450672,20.698458,2.185203,8.351058,2.8842332,9.740142,-3.3438816,3.3471484,-8.157171,0.6264694,-4.560896,-2.5628898,-10.108492,-0.7421483,-4.1257935,-3.0470011
TRMCRNC128F424BEFB,ska,Reggae,0.942,9,0.767,94.392,4,0.3528463,0.08628356,0.0022681162,2591.520084242558,84927.47858785823,-2.1347149e-05,0.00015625438,95.703125,477.20248,-17.742083,159.76431,29.287333,90.57682,0.64706355,2.3418207,-3.5616539,9.302175,-4.718168,2.5672367,-1.0282891,2.4289982,-2.9664106,-1.778494,-6.0359907,-2.1332812,-10.474058,-2.9094768,-5.338495,-2.6792068
TRALOAO128F423E218,ska,Punk,0.914,2,0.773,120.615,4,0.44898167,0.07255631,0.002842707,2469.945381686303,339882.54130509,-1.26023e-05,-0.00014963576,123.046875,2005.007,-28.331215,335.98407,25.114918,113.39836,3.2904048,3.5435493,-3.0726528,4.3644953,-3.4385097,3.2662795,-4.443695,0.66614074,-5.841877,-2.3252704,-3.4068422,-0.857598,-5.2470202,-2.6069922,-7.264482,-2.0807157
TRLBMPY128F92D2B06,"punk, punk_rock, ska",Punk,0.831,1,0.123,78.291,4,0.494275,0.07395264,0.00042171846,2600.6964740443154,212235.8747016961,3.916889e-06,2.9825685e-05,161.4990234375,607.76746,-17.177254,212.24326,39.614147,126.633644,11.7603035,20.773232,9.964062,9.174371,2.0658228,7.609068,0.50771046,8.304067,3.0100465,5.6271024,-3.8902018,1.6261733,-1.734859,-0.36240906,0.7874536,2.98345
TRUINRN128F4259C58,ska,Reggae,0.936,0,0.763,106.077,4,0.49043247,0.07126448,0.00053057686,2719.8869256956204,146739.95994829974,7.10311e-06,9.402744e-05,135.99917763157896,1507.9265,-9.418384,240.35652,48.643894,129.01816,6.279567,13.989412,0.6427068,15.8406,-1.9914321,2.3735938,-3.0151422,1.4514011,-2.2562547,-1.275307,-4.6865096,0.3061524,-2.6548986,-0.010174837,0.23627467,3.02164
TRXCXFH128F4219FCC,"punk, ska",Reggae,0.79,7,0.905,135.177,4,0.4435474,0.080826625,0.0040138327,2290.0099456406533,729732.1066511959,-1.0152037e-05,-0.00015884374,135.99917763157896,11353.64,-0.7792421,386.9084,40.14013,203.36063,7.635249,8.806343,0.48218918,9.609614,0.084977284,1.2154102,1.3353239,4.388694,-11.25162,-1.9471128,-4.8868384,-1.4062464,-6.171393,-0.3059923,-2.878777,5.5803432
TRHJKCI128F14794BB,ska,Latin,0.88,2,0.967,129.964,4,0.3323982,0.09337903,0.012442733,2247.7580011262908,623074.973493809,-0.001509967,-0.0036345231,129.19921875,4390.492,11.529937,469.8276,4.5554066,298.16428,-5.1786118,14.615855,2.9443252,5.2670608,-1.2065955,8.741879,4.831629,6.3923936,-2.8334231,3.1904395,-4.0623856,1.3899316,-1.7848614,0.2677099,-4.8244677,2.6164145
TRZQLSL128F933A36F,ska,Latin,0.771,7,0.914,103.277,4,0.40254885,0.08433636,0.0030435924,2857.822714443512,260091.9940287692,-5.6064096e-06,-3.9468563e-05,103.359375,873.569,3.0473719,286.14038,35.127937,206.90144,0.13947043,6.762423,6.1712055,6.411283,-3.0373363,9.598379,3.9754426,-0.517374,-1.8639694,-2.710495,-7.247933,2.1565926,-9.72874,0.0528863,-2.326874,1.593323
TRYLZHF128F9304673,punk,World,0.892,4,0.374,106.549,4,0.4562147,0.07509529,0.0011756159,2670.142755199613,187166.0036299222,3.9431114e-05,5.6683402e-05,143.5546875,1216.6896,-0.2558078,157.71368,35.19857,60.752117,0.85172755,10.112363,1.6291162,11.160236,3.1047568,2.3327448,-2.694837,7.4797297,-7.329505,-3.634479,-6.5951695,-1.9732099,-6.3514686,-1.586436,-3.6421597,-2.2616181
TRHWOZB128F42677FB,jazz,Jazz,0.393,2,0.234,141.041,4,0.3203637,0.085516386,0.0018170563,1281.180650000876,190916.7312273784,-6.3964886e-05,-0.0012393866,143.5546875,2402.9453,22.25786,344.84183,33.36889,100.45384,5.2410145,12.033267,0.73247623,2.5945556,-3.9792314,6.156823,-1.9372507,-1.1264709,-0.3404822,4.406498,1.6695905,2.8483517,2.9928014,4.2028174,-2.982724,0.93501824
TRSYWFI128F931682F,post_punk,Folk,0.815,9,0.915,167.562,4,0.47652906,0.08261253,0.0008538681,2172.1348819491755,181286.8242647048,5.5767606e-07,-2.48123e-05,83.35433467741936,843.25415,-9.488195,189.44725,32.08261,176.14305,19.148943,4.048275,6.996183,9.493271,-0.21731608,3.9188402,0.4949269,2.1262891,-7.9796915,2.6807606,-2.148451,4.0812383,-5.3061414,1.3560851,-2.4622326,0.78787714
TRWTQTL128EF36396D,ambient,Electronic,0.0941,8,0.0392,67.695,4,0.29402658,0.088077106,0.00065898057,741.5538003258382,153450.13328100447,-4.525141e-06,-1.5941794e-05,161.4990234375,6256.63,8.936082,638.6986,10.272353,406.1451,1.7891871,-7.960599,-6.1221175,-0.3462257,-12.344859,-11.819409,-18.078379,-16.40898,-13.664396,-10.734803,-7.8687477,-8.837413,-7.294683,-5.958227,-7.7696686,-3.9692564
TRXSDIF128F92FBFFC,"electronic, downtempo",Electronic,0.418,7,0.25,120.005,4,0.55559576,0.07738255,0.0070398827,947.4959854157822,340000.8796824862,3.060368e-05,9.8293e-06,95.703125,4173.7017,-0.85129684,919.59155,15.872642,250.87544,23.711428,19.781334,6.827998,11.432178,10.440315,8.414293,2.001174,0.16038546,2.4783623,4.739882,0.7977518,-3.161596,-1.53423,3.2535596,-0.98686385,2.6515536
TRQMEYH128F145B5A4,"electronic, experimental, techno",Country,0.753,2,0.269,119.996,4,0.46702224,0.082811326,0.0036845754,1699.2047688969171,613249.0658970198,4.6271434e-06,-9.0175636e-05,161.4990234375,4818.521,9.254126,313.77332,25.148224,219.20308,1.9284564,15.1430435,0.27069366,9.43941,0.8174508,3.3189504,-8.854426,4.971845,0.8920062,4.370866,0.96897006,6.5432906,-7.960106,2.1423304,-4.263355,-2.7465823
TRUGMYA128F9346CD4,"ambient, piano",Rap,0.137,3,0.0764,147.902,4,0.21493016,0.082303606,0.00044498494,748.0937830894292,92291.38433759657,-7.5980273e-07,-1.4295291e-05,151.99908088235293,5312.253,40.897617,443.57806,2.8263252,106.39718,-12.583749,-11.028028,-19.699963,-16.461266,-7.761396,-10.124737,-16.843618,-17.694904,-17.389074,-13.952957,-8.705835,2.1006527,9.540974,17.02614,11.315428,1.4707716
TRCQSGB128F9325176,ambient,Blues,0.124,7,0.0296,103.718,4,0.4544845,0.0745557,0.0050659957,517.0960417915148,41031.56721887346,2.7989065e-06,-1.7344802e-05,107.666015625,2361.1646,34.72549,1626.0664,37.11007,366.60196,25.247358,-14.798363,-6.868885,8.185232,1.2698016,-6.8449683,-0.01984852,6.399777,-0.050334495,-1.7624257,4.6134014,4.4448347,1.9531748,6.666465,6.201025,-0.4452832
TRNEEEO128F427737E,"electronic, electro",Electronic,0.678,2,0.589,122.946,4,0.43189064,0.09435912,0.0030617765,2675.4305031247204,2463770.8903355347,2.0932352e-05,-4.640672e-05,123.046875,6101.8325,8.790418,865.5904,24.000624,406.01828,15.810474,16.193764,10.641437,12.751814,2.8263657,2.9239926,-2.4633448,0.021079993,-6.024233,-2.0927632,-5.04034,-0.6447848,-5.956215,0.44935688,0.69235694,1.3875657
TRQQAPT128F424FA53,"electronic, techno",Electronic,0.641,0,0.353,125.04,4,0.5056603,0.07068936,0.0039592194,2359.5936609665864,651294.1202392105,-2.4340256e-06,1.365491e-05,123.046875,3703.3755,1.8629946,809.83435,30.016829,222.15013,15.880953,21.938818,4.408122,9.560969,3.1663232,8.245469,-1.0295237,5.342397,-2.019939,1.0026102,-5.7114296,-0.27822095,-4.475746,2.2371202,-2.8838456,3.0266829
TRZDCAF128F932219F,indie,RnB,0.823,7,0.649,169.912,4,0.44661736,0.07162975,0.00095495593,2417.569435678605,156661.81231481428,-8.435506e-06,-0.00014057405,86.1328125,494.61316,-22.115885,98.54355,27.15221,93.565605,4.1829033,2.8541985,-9.778396,5.5096774,-11.07053,8.727467,-6.1729937,3.5723438,-1.3791642,-1.5440736,-3.06597,-1.7987529,-4.5015497,-0.28460684,0.07916595,-2.9270313
TRZSPHL128F4259A32,"instrumental, psychedelic_rock",Rock,0.995,8,0.159,106.123,4,0.53230023,0.056944147,0.0017686813,3223.758355498473,126054.21704377032,-2.5884385e-05,-0.00012844539,107.666015625,406.756,-6.8547044,107.649704,23.623436,48.710377,-2.1542628,5.823853,1.173137,14.338837,6.8826656,7.1211934,-3.3350313,2.743085,-4.479224,-0.39936927,-4.8384123,0.7834705,-5.8069844,-1.5753636,-6.157383,0.56606036
TRGHZRV128F932C07A,"industrial, german, gothic",Reggae,0.944,11,0.806,136.009,4,0.5521727,0.060103945,0.003474465,2642.39696933513,234067.66617270283,-3.8459557e-06,-0.00010835496,135.99917763157896,556.34576,-13.543459,169.19945,23.314026,191.80841,7.4822087,6.39116,-3.139394,10.973814,-4.1179447,7.3931375,0.9472075,6.963393,0.48797268,3.80309,-0.77079374,3.9179537,-3.5578916,3.1311305,0.6803688,3.4230351
TRLLBJZ128F932ECB1,"rock, punk_rock",Electronic,0.96,0,0.774,157.993,4,0.37947714,0.07816295,0.0019562386,2945.325518485446,154306.8636901977,7.2591065e-06,-0.0003203486,78.30255681818181,579.64844,-12.075874,128.15271,47.987244,62.870464,-2.4164822,21.481018,2.186769,8.634067,0.074442886,6.010813,-4.519268,7.2229395,-1.5780885,-3.7297049,-8.5803385,3.076508,-4.6032743,-0.4809119,-0.9994215,-2.8168125
TRJTIRD128F42626F8,punk,Punk,0.971,2,0.447,105.168,4,0.5068405,0.06501494,0.00078406854,2662.229344193168,88969.4087678532,5.324655e-06,-5.26869e-06,103.359375,357.42203,-14.921451,107.83656,37.042927,62.721756,-0.8786912,8.437002,5.530861,9.157235,-4.4764876,1.8867222,1.8387239,2.9228773,-6.5171127,1.3237611,-6.7501435,1.5642265,-5.888842,-2.0414627,1.1717433,-2.4452918
TROHHVY128F42836E3,"rock, punk_rock",Rap,0.996,1,0.311,102.502,4,0.4897129,0.07056955,0.0018708558,2899.9717623876472,109650.93491203788,-5.4281598e-05,0.001735709,103.359375,285.56616,-12.99828,259.07193,55.12218,214.00578,4.7646556,6.9981866,-4.322767,11.233291,-11.232404,3.784052,-6.7996693,2.2112074,-8.055006,0.8303454,-8.494137,3.3959036,-4.830621,3.9345834,1.644299,0.67136675
TRFQIOB128F92F375F,rock,Pop,0.811,2,0.296,87.903,4,0.39133683,0.07335387,0.0019783915,2784.746792969863,278978.4935383875,1.4873554e-05,-0.00029737936,89.10290948275862,343.58102,-5.569405,139.60101,30.466042,78.79147,-0.6644204,12.520182,-2.1121976,8.821133,0.6186168,7.134282,-0.1317355,3.2134628,0.7904298,1.7276883,-2.2283194,3.560713,-4.290371,4.628424,-5.274034,-0.39921188
TROZCCN128F4279280,,Electronic,0.603,1,0.271,139.983,4,0.57557225,0.08139063,0.009837782,3151.213055583529,1279684.5650678305,7.267576e-05,-0.00036373214,143.5546875,9053.685,-4.8119226,672.53516,22.034323,275.68253,9.269876,22.24922,0.7659717,9.538851,0.48760068,5.2122703,-2.46059,6.241282,-0.33234,6.118722,2.1693702,5.1368723,2.3773084,8.2554455,2.190707,5.872431
TRWJQFQ128F423F2B1,electronic,Electronic,0.961,7,0.665,140.358,4,0.39466992,0.098957546,0.01910639,2123.913686225562,852111.7517824256,1.17125965e-05,-2.6304433e-05,135.99917763157896,1748.587,3.2097564,432.2676,36.288868,292.4209,-12.534341,8.642452,1.4828991,3.3221629,-1.7214087,9.296229,-3.4953,-0.0125029,-6.5911527,0.10272098,-2.595432,4.229708,-5.8343525,2.6582844,-3.288649,2.3251314
TRASSJE128F427927A,,Electronic,0.54,7,0.0399,139.978,4,0.6464181,0.066127814,0.0031156223,1948.811100518796,1119136.5071155438,-1.6281596e-05,-5.1149847e-05,143.5546875,4164.5586,21.648378,874.667,20.597998,264.79425,5.194525,16.782028,3.1148293,22.868984,14.2691145,11.347258,5.0803523,15.513944,7.1454663,6.8847294,-1.8530736,5.0773134,1.4730551,7.1275373,4.5338063,9.060377
TRWPQNP128F93094AE,,Electronic,0.515,1,0.65,137.963,4,0.3729587,0.11181193,0.005581647,1658.5574973016817,740590.4868190432,3.2216526e-06,0.000305624,135.99917763157896,5000.325,5.4954877,794.7718,32.99473,231.94427,3.9991157,18.765802,-0.9358237,16.931236,-2.5506527,8.270685,-5.466055,6.122861,-0.79535043,4.5099974,-2.2861063,0.79598856,-1.2003568,-0.49767584,-3.891284,-0.44309038
TRLQLSO128F429E74E,"electronic, techno",Rock,0.831,0,0.611,125.016,4,0.5068549,0.0770358,0.013222493,2716.208350928767,1475146.5939088736,1.0342814e-06,0.00029913336,123.046875,2452.4805,-0.9154975,265.881,31.439453,145.15173,12.675794,16.083523,-9.6843405,20.977142,-1.074997,11.1623335,-2.5450315,2.5093875,-1.58389,4.202846,-4.6760464,5.498745,-0.08325498,1.6818017,8.73605,6.762396
TRRAGSR128F146E523,,Pop,0.77,11,0.155,139.974,4,0.58758676,0.07455554,0.0054172836,2764.451131323042,561071.6739483669,2.6298352e-05,-1.15357825e-05,69.83741554054055,1836.9149,23.76424,536.5355,31.11596,306.88623,-1.3402469,8.233563,4.701355,8.837214,-2.2289805,19.352951,4.1277947,4.7041054,-2.0874414,3.500824,0.79093033,4.895701,-0.9525464,3.9070666,0.038122077,9.158795
TRAIARU128F148F75B,indie,Rock,0.75,6,0.45,143.123,4,0.41955233,0.07137562,0.0008764193,2618.8805102179526,264528.60962792573,-9.459519e-06,-3.855757e-05,143.5546875,615.73694,-18.189495,148.5306,33.997078,145.86908,6.3766327,-0.25537696,-5.718554,5.0057945,-8.456096,4.0608716,-5.107961,-0.6180277,-7.765708,-4.908575,-9.319468,-1.5380552,-14.28752,-1.1311445,-9.952589,-7.479022
TRIYPQC12903CF6A12,"folk, singer_songwriter",Folk,0.436,5,0.472,135.788,4,0.3385641,0.08394915,0.0009538757,2435.202435773896,198475.13707737764,5.6675485e-06,-5.48223e-05,135.99917763157896,674.72565,-15.6726885,169.52206,34.558365,126.89128,15.357349,3.2771208,5.1918893,1.702566,1.0760931,-5.288833,1.4317584,1.009804,0.112004,1.4297568,2.1634417,2.047745,-7.6188283,-2.1507568,-5.4559484,-1.2230488
TRGPENP128F9344A4C,punk,Punk,0.958,0,0.465,188.922,4,0.49286518,0.062613204,0.0019916573,2861.105601467669,95087.8197439674,-1.159354e-05,-3.7177706e-05,95.703125,329.4423,-29.329819,109.27184,38.680534,70.837135,-1.6918467,10.142404,4.201536,5.8895164,5.035013,0.4687563,-2.7426996,5.6817636,0.42532936,-1.4858632,-6.2964277,3.1901357,-6.815844,-1.7265186,-1.4932178,-1.4704088
TRAWHRH128F426BF30,"female_vocalists, folk",Folk,0.00932,4,0.156,144.562,3,0.27603492,0.09612992,0.003107629,2425.1338128915245,1763327.9178392289,2.106284e-07,-1.7075239e-06,129.19921875,15906.307,-3.0030107,970.9168,1.8684156,602.59155,-11.155397,-23.00668,-20.473148,-25.375511,-17.261286,-17.976898,-23.379356,-15.868705,-23.40895,-2.868936,-17.102795,-5.0236177,-4.6297965,-6.934475,-1.5970833,1.2911431
TRKFLQD128F92F9172,"ambient, idm",Electronic,0.0218,5,0.083,63.579,5,0.25765812,0.09497433,7.061434e-05,1061.8857882407672,50237.76739871119,-7.1712253e-07,-8.098324e-06,86.1328125,1537.2368,-32.616646,384.59885,-6.753505,703.3507,-6.071692,-15.34234,-1.6251073,7.7299247,-7.0590425,-30.663153,-18.858328,8.861724,21.90471,12.605,15.388077,43.357136,33.71489,-15.624004,-27.488806,8.833852
TRSLLUG12903CC5568,synthpop,Electronic,0.755,2,0.209,120.989,3,0.48254767,0.07642965,0.004477362,2421.775253519785,362716.7221490963,0.0011283164,0.004727896,123.046875,1478.1555,-5.7735915,148.57104,12.674756,106.01637,1.9146702,13.168116,6.81037,12.15506,-1.6408862,7.485096,7.1656833,6.201024,1.9600422,3.712074,-1.1717985,5.68226,-1.7485142,4.8684793,2.1380506,1.0485394
TRKEXLH128F424D13D,industrial,Reggae,0.789,8,0.78,113.009,4,0.4291389,0.07809038,0.0071730516,2942.289322290301,409646.39922477177,-1.4245658e-05,-5.6572695e-05,112.34714673913044,1947.0376,-0.6249054,155.46611,23.146118,156.92921,-9.88603,13.154055,0.55451643,8.199545,3.2924585,3.610885,-1.6240141,-0.36955938,-0.10863174,-0.81753266,-4.328891,1.4620981,-1.936744,2.9507139,-2.8229477,-0.6868446
TRFKKZZ128F9329BC2,"electronic, industrial, synthpop",Electronic,0.97,1,0.227,139.984,4,0.45264605,0.07275873,0.0032765178,2989.237327059757,585133.3148577923,-4.3328005e-06,-0.00010838459,92.28515625,1030.0771,8.003364,170.14314,14.56282,87.07645,7.973418,3.3729215,-1.0801779,4.9057927,-2.314464,5.313124,-1.9164102,4.541836,-0.8131384,3.03465,-1.3746583,3.0404522,-3.152953,2.6082835,-2.2483485,0.58646506
TRAUYLT128F427538E,"electronic, industrial",Electronic,0.96,11,0.861,155.04,4,0.51989156,0.06559466,0.0046628756,3117.2771920114733,95381.27371655132,-3.5173016e-05,-0.00095300365,78.30255681818181,410.408,-17.066061,81.58588,36.2509,95.6713,10.236619,16.193302,-0.36401415,12.900217,1.0599293,8.306525,5.7808604,6.7016435,-0.8789689,3.9094503,-2.1001673,0.18470919,-5.0911226,2.2412179,-1.6865231,4.6593733
TRDPSRX128F425AEFA,industrial,Pop,0.815,0,0.45,151.275,4,0.45188913,0.07472967,0.00036811092,2902.327354844958,618815.3571597905,-0.00074530364,-0.0012997732,151.99908088235293,2067.9202,-6.62392,425.69708,16.808855,202.03494,-2.7368531,6.6660256,-4.8306537,5.5090275,-5.2130485,4.4489365,-0.43291923,2.8115964,-3.194259,0.74336904,-6.300459,-0.0023351617,-5.3247848,2.0151062,-3.5289798,2.224015
TRJEETC128F92D1BF9,female_vocalists,World,0.432,4,0.847,78.095,4,0.2736963,0.092037044,0.0028792433,2463.233156845612,591568.03435634,1.3628321e-06,7.4455265e-06,103.359375,1424.2969,12.432483,323.9415,21.311409,212.7968,17.55148,-2.6916296,1.6372635,-6.3165293,-13.222268,3.1351497,-5.696738,-8.719536,-5.4852486,-4.3824086,-2.3452938,-2.7730262,-10.751663,-0.09329252,-5.6852446,-2.705734
TRPQSVD128F424382D,,Latin,0.545,9,0.713,79.073,4,0.3173836,0.09433888,0.0030530728,1732.9539333690425,115140.06372887228,-2.156566e-05,-3.1172116e-05,103.359375,1519.8737,-3.1500726,322.8276,17.948795,198.75732,5.1017513,8.139778,-0.8902794,3.763022,-6.727525,2.5500867,4.1210732,-2.8071172,-3.5744803,0.6405293,-4.6420474,-1.0574896,-4.534443,-4.8158984,-6.137911,1.448618
TRLZYYR128F42671E1,,Latin,0.949,7,0.822,110.676,4,0.3796853,0.08326206,0.0011959893,2571.706614124891,232229.1241337041,0.0009904401,0.0025900516,112.34714673913044,1167.7632,-7.188381,239.2755,24.35084,238.96123,-1.2017885,14.083245,-5.3985934,5.4823847,-6.275674,-0.77049583,-5.156642,-3.5842226,-9.112285,-6.22992,-4.836865,0.5732134,-3.581399,3.683853,3.7312043,2.8817143
TRAZGHD128F14541C4,,World,0.528,9,0.433,92.002,1,0.37168723,0.08832934,0.0042230226,2295.1750053254336,304655.3652228161,-1.2104489e-05,-1.7678945e-05,123.046875,1800.2281,3.8942108,307.99216,28.889029,176.9954,3.018258,6.0632553,6.991848,4.9620714,-0.22911039,7.3301296,-4.143939,2.6070073,-5.0950108,2.0202966,-2.8688486,0.9219916,-2.825194,0.37500352,-3.5526886,-1.3813828
TRRIGDV128F9304DEA,,World,0.848,4,0.964,100.996,5,0.3428392,0.08210401,0.0009827048,2343.619433730037,349826.5621416949,-0.00093673164,-0.0016373511,99.38401442307692,1766.7496,-4.813115,228.12253,21.630732,116.91772,-1.8300788,3.6069162,-1.3783371,4.8933597,-3.1784563,-1.1634877,0.12817255,-5.251111,4.2615504,0.59012806,-1.5176009,0.34933424,-2.0671027,-3.4459867,-2.623192,-4.931115
TRDTQCL128F14A3F37,,Latin,0.647,5,0.969,115.542,4,0.29036778,0.09068628,0.0007837483,1575.7385438488084,295898.929719291,-1.3578795e-06,-3.4905315e-05,112.34714673913044,3517.7458,-11.803908,463.54257,38.36023,245.87248,-0.13452281,8.177802,-5.460806,-0.6243956,-0.35696554,0.7218134,-4.0346913,-2.5946922,-11.930993,-0.23267783,-2.3469453,-3.912723,-7.235291,-3.4708173,-11.612263,-4.1464195
TRXEIRM128EF346710,,World,0.21,3,0.422,116.502,4,0.25680918,0.09043839,0.0059879115,1862.261875282354,593311.5831238007,-3.4157125e-05,-8.2739185e-05,117.45383522727272,4289.084,9.938486,340.7192,25.652464,197.62563,1.6856877,4.588564,2.5789282,1.1971271,-12.220497,9.923095,-23.646963,-5.3124285,-9.709283,-1.679135,4.280278,0.79972124,3.9242756,3.7211707,-13.7786045,-4.213958
TRDJJIG128F1452772,,World,0.82,7,0.927,127.995,4,0.39637637,0.09139797,0.011263265,2562.1218467481085,804876.5531622674,8.227036e-05,-7.284608e-05,129.19921875,3674.3684,11.71345,384.8668,21.192389,210.68735,14.525349,15.706631,3.2487257,7.6430664,7.7439184,5.9303308,4.8335056,8.488447,4.908594,4.655463,1.3350117,2.2106411,-3.0083587,2.0851815,2.7631066,6.1734147
TRTODLI128F4271E3E,,Latin,0.36,5,0.657,144.024,4,0.36104488,0.087669365,0.005256819,1241.6459921155877,153763.4520065834,-1.4728304e-05,-5.473036e-05,95.703125,2836.859,-11.871121,298.79822,31.178291,233.17548,12.345673,14.760352,3.1394002,9.619967,-2.6997883,6.6423764,3.2097652,4.0668545,-0.02420866,1.3900778,-0.1785763,1.1007184,-2.508027,1.4881625,-0.4005864,2.5719576
TRTVEZZ128F14541C3,"chillout, trip_hop",World,0.455,10,0.185,136.494,4,0.3581954,0.09072643,0.0027891076,1936.4138867056377,602814.8260520486,3.6179306e-06,1.3685709e-05,135.99917763157896,2488.5667,12.451236,493.23666,37.792976,339.15897,25.155458,10.478393,1.1315552,-6.792386,11.894191,8.027998,-11.002692,2.9922695,-5.94853,1.5288815,-4.9254375,3.8211265,-2.5370016,-2.066704,6.0129013,0.8839996
TRTFBZU128F1452770,,World,0.493,1,0.684,80.19,4,0.3210814,0.08246524,0.00370734,2081.157725093936,424018.22948671615,-3.2014682e-06,6.391477e-05,161.4990234375,2829.0815,7.438298,479.6421,25.996796,195.86652,10.857334,0.65203226,-3.5219378,1.2746745,-4.0748034,1.6188977,-5.328905,3.937378,-2.373794,2.4206018,-2.628651,1.0808297,-2.613652,2.5349658,-6.043123,2.328855
TRRRWRI128F149B8F9,,World,0.703,2,0.414,136.333,3,0.36619923,0.089494325,0.0055428655,1863.4101116068496,186285.77578628325,1.14881495e-05,3.893227e-05,89.10290948275862,2438.0312,-21.548967,174.12425,33.107967,168.69154,0.55418116,3.8913689,0.6765563,10.95888,5.2651033,7.693624,-4.163662,1.6102133,-1.4271591,1.7962682,-0.01610342,-0.047612146,-2.6197588,0.3599475,-3.1111188,0.6182916
TRGALJI128F422E77A,,Latin,0.377,10,0.704,110.274,4,0.3389376,0.0884027,0.0020601372,1547.8287212232203,83227.87347966219,-1.3935886e-05,2.0738367e-05,135.99917763157896,1793.0612,-8.828363,336.4295,25.631102,99.553116,5.869673,12.865027,-2.8214488,3.9170787,-8.422253,3.344648,-3.833633,2.1603408,-1.8830072,2.4385808,-2.4117146,6.2530003,-4.678384,-1.3873965,-4.3224397,-1.1779191
TRKTIWS128F4271D0B,blues,World,0.398,5,0.438,151.339,3,0.35361564,0.08990183,0.0010838668,1808.0696591076603,622821.1901176632,-4.7573562e-06,0.00026132335,151.99908088235293,4191.597,14.862767,452.2258,33.690525,354.23715,21.74434,14.528072,-1.4581875,8.852061,7.124399,8.316238,6.609629,1.823382,-2.6243162,5.813553,-3.7953916,6.9237494,-8.776236,-0.008169948,-2.7502382,-5.15407
TRWMDUE128F14548DC,,World,0.52,5,0.525,118.095,4,0.35052994,0.08711743,0.0020377922,1955.211384679892,375385.9448034738,-5.0895136e-07,3.2845302e-05,117.45383522727272,4138.833,-3.7887623,186.35396,30.271551,154.19832,7.8698883,11.901473,6.945132,4.8557477,-2.3744192,8.416233,0.7910649,5.5932302,-0.9855836,-4.829984,-5.545114,4.75278,-4.796827,12.000236,3.8769653,5.7482944
TRTVIGE128F149B8FD,,World,0.788,11,0.638,143.05,3,0.33726355,0.082471035,0.0023070022,1764.241500060369,301456.89781446056,-1.7401957e-05,-7.832763e-05,95.703125,2411.7905,-21.31894,424.38913,41.868294,271.71008,7.2638745,5.8884377,-1.5596236,0.81355244,-3.555115,9.18216,-2.8938649,-1.1661575,-1.1740584,-0.8861512,-3.521567,5.7415996,-2.9944382,1.9886487,2.8866248,1.4471278
TRJWBFA128F149B8FB,,World,0.529,2,0.348,135.776,3,0.39886373,0.08350523,0.0032893356,1449.8290010292303,246924.5642526703,-8.732448e-06,-0.0004424277,89.10290948275862,2456.809,-19.590258,286.75543,30.551863,206.51456,12.410208,7.696219,4.0042887,4.008022,4.2140093,8.050368,-6.008016,6.7344604,1.3836963,-0.91008556,0.29062155,7.322636,0.35317144,2.2320497,-0.9011071,3.9435797
TROFVOI128F426AFB0,folk,Latin,0.891,4,0.962,127.303,4,0.3695474,0.08042782,0.0021522928,2051.463216735204,174129.2941704236,0.006123028,0.004966613,129.19921875,1442.249,-21.491142,309.60217,28.139303,103.01538,-6.969286,13.406904,-4.6604757,7.0985446,-14.965802,1.9013649,5.8083677,-5.5450034,0.9811516,-0.72270733,-5.519514,-3.3379927,-6.0178676,-1.2760358,-0.22557807,1.9488806
TRAVYPH128F149B902,,World,0.696,9,0.512,162.872,4,0.37261704,0.08448786,0.0052764015,1669.7109447910575,135005.99404114974,3.2693679e-06,2.5683054e-05,161.4990234375,2223.049,-45.881985,218.8794,33.621735,153.16168,-0.107586555,9.929201,-2.1973808,4.176651,5.421147,3.7191665,-2.7291555,-0.35181254,-4.4020867,-0.3663218,0.033161364,4.470931,-9.025638,-0.7805231,-1.384753,1.2489206
